kode dapil;jenis dapil;nama dapil;kode wilayah;tingkatan wilayah;nama;is_pecah
332803;DPRD KABUPATEN/KOTA;TEGAL 3;332817;Kecamatan;WARUREJA;FALSE
332804;DPRD KABUPATEN/KOTA;TEGAL 4;332808;Kecamatan;KEDUNGBANTENG;FALSE
332804;DPRD KABUPATEN/KOTA;TEGAL 4;332809;Kecamatan;PANGKAH;FALSE
332804;DPRD KABUPATEN/KOTA;TEGAL 4;332814;Kecamatan;TARUB;FALSE
332805;DPRD KABUPATEN/KOTA;TEGAL 5;332802;Kecamatan;BUMIJAWA;FALSE
332805;DPRD KABUPATEN/KOTA;TEGAL 5;332803;Kecamatan;BOJONG;FALSE
332805;DPRD KABUPATEN/KOTA;TEGAL 5;332807;Kecamatan;JATINEGARA;FALSE
332806;DPRD KABUPATEN/KOTA;TEGAL 6;332801;Kecamatan;MARGASARI;FALSE
332806;DPRD KABUPATEN/KOTA;TEGAL 6;332804;Kecamatan;BALAPULANG;FALSE
332806;DPRD KABUPATEN/KOTA;TEGAL 6;332805;Kecamatan;PAGERBARANG;FALSE
332901;DPRD KABUPATEN/KOTA;BREBES 1;332907;Kecamatan;JATIBARANG;FALSE
332901;DPRD KABUPATEN/KOTA;BREBES 1;332909;Kecamatan;BREBES;FALSE
332901;DPRD KABUPATEN/KOTA;BREBES 1;332910;Kecamatan;SONGGOM;FALSE
332902;DPRD KABUPATEN/KOTA;BREBES 2;332903;Kecamatan;BUMIAYU;FALSE
332902;DPRD KABUPATEN/KOTA;BREBES 2;332904;Kecamatan;PAGUYANGAN;FALSE
332902;DPRD KABUPATEN/KOTA;BREBES 2;332905;Kecamatan;SIRAMPOG;FALSE
332902;DPRD KABUPATEN/KOTA;BREBES 2;332906;Kecamatan;TONJONG;FALSE
332903;DPRD KABUPATEN/KOTA;BREBES 3;332901;Kecamatan;SALEM;FALSE
332903;DPRD KABUPATEN/KOTA;BREBES 3;332902;Kecamatan;BANTARKAWUNG;FALSE
332903;DPRD KABUPATEN/KOTA;BREBES 3;332915;Kecamatan;LARANGAN;FALSE
332904;DPRD KABUPATEN/KOTA;BREBES 4;332916;Kecamatan;KETANGGUNGAN;FALSE
332904;DPRD KABUPATEN/KOTA;BREBES 4;332917;Kecamatan;BANJARHARJO;FALSE
332905;DPRD KABUPATEN/KOTA;BREBES 5;332911;Kecamatan;KERSANA;FALSE
332905;DPRD KABUPATEN/KOTA;BREBES 5;332912;Kecamatan;LOSARI;FALSE
332905;DPRD KABUPATEN/KOTA;BREBES 5;332913;Kecamatan;TANJUNG;FALSE
332906;DPRD KABUPATEN/KOTA;BREBES 6;332908;Kecamatan;WANASARI;FALSE
332906;DPRD KABUPATEN/KOTA;BREBES 6;332914;Kecamatan;BULAKAMBA;FALSE
337101;DPRD KABUPATEN/KOTA;KOTA MAGELANG 1;337101;Kecamatan;MAGELANG SELATAN;FALSE
337102;DPRD KABUPATEN/KOTA;KOTA MAGELANG 2;337103;Kecamatan;MAGELANG TENGAH;FALSE
337103;DPRD KABUPATEN/KOTA;KOTA MAGELANG 3;337102;Kecamatan;MAGELANG UTARA;FALSE
337201;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 1;337202;Kecamatan;SERENGAN;FALSE
337201;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 1;337203;Kecamatan;PASAR KLIWON;FALSE
337202;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 2;337201;Kecamatan;LAWEYAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;337205;Pecahan Kecamatan;BANJARSARI A;TRUE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051003;Desa/Kelurahan;GILINGAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051004;Desa/Kelurahan;SETABELAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051005;Desa/Kelurahan;KESTALAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051006;Desa/Kelurahan;KEPRABON;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051007;Desa/Kelurahan;TIMURAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051008;Desa/Kelurahan;KETELAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051009;Desa/Kelurahan;PUNGGAWAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051010;Desa/Kelurahan;MANGKUBUMEN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051011;Desa/Kelurahan;MANAHAN;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051012;Desa/Kelurahan;SUMBER;FALSE
337203;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 3;3372051013;Desa/Kelurahan;BANYUANYAR;FALSE
337204;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 4;337205;Pecahan Kecamatan;BANJARSARI B;TRUE
337204;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 4;3372051001;Desa/Kelurahan;KADIPIRO;FALSE
337204;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 4;3372051002;Desa/Kelurahan;NUSUKAN;FALSE
337204;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 4;3372051014;Desa/Kelurahan;BANJARSARI;FALSE
337204;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 4;3372051015;Desa/Kelurahan;JOGLO;FALSE
337205;DPRD KABUPATEN/KOTA;KOTA SURAKARTA 5;337204;Kecamatan;JEBRES;FALSE
337301;DPRD KABUPATEN/KOTA;KOTA SALATIGA 1;337304;Kecamatan;SIDOMUKTI;FALSE
337302;DPRD KABUPATEN/KOTA;KOTA SALATIGA 2;337301;Kecamatan;SIDOREJO;FALSE
337303;DPRD KABUPATEN/KOTA;KOTA SALATIGA 3;337302;Kecamatan;TINGKIR;FALSE
337304;DPRD KABUPATEN/KOTA;KOTA SALATIGA 4;337303;Kecamatan;ARGOMULYO;FALSE
337401;DPRD KABUPATEN/KOTA;KOTA SEMARANG 1;337401;Kecamatan;SEMARANG TENGAH;FALSE
337401;DPRD KABUPATEN/KOTA;KOTA SEMARANG 1;337402;Kecamatan;SEMARANG UTARA;FALSE
337401;DPRD KABUPATEN/KOTA;KOTA SEMARANG 1;337403;Kecamatan;SEMARANG TIMUR;FALSE
337402;DPRD KABUPATEN/KOTA;KOTA SEMARANG 2;337404;Kecamatan;GAYAMSARI;FALSE
337402;DPRD KABUPATEN/KOTA;KOTA SEMARANG 2;337405;Kecamatan;GENUK;FALSE
337402;DPRD KABUPATEN/KOTA;KOTA SEMARANG 2;337406;Kecamatan;PEDURUNGAN;FALSE
337403;DPRD KABUPATEN/KOTA;KOTA SEMARANG 3;337408;Kecamatan;CANDISARI;FALSE
337403;DPRD KABUPATEN/KOTA;KOTA SEMARANG 3;337410;Kecamatan;TEMBALANG;FALSE
337404;DPRD KABUPATEN/KOTA;KOTA SEMARANG 4;337409;Kecamatan;GAJAHMUNGKUR;FALSE
337404;DPRD KABUPATEN/KOTA;KOTA SEMARANG 4;337411;Kecamatan;BANYUMANIK;FALSE
337404;DPRD KABUPATEN/KOTA;KOTA SEMARANG 4;337412;Kecamatan;GUNUNGPATI;FALSE
337405;DPRD KABUPATEN/KOTA;KOTA SEMARANG 5;337414;Kecamatan;MIJEN;FALSE
337405;DPRD KABUPATEN/KOTA;KOTA SEMARANG 5;337415;Kecamatan;NGALIYAN;FALSE
337405;DPRD KABUPATEN/KOTA;KOTA SEMARANG 5;337416;Kecamatan;TUGU;FALSE
337406;DPRD KABUPATEN/KOTA;KOTA SEMARANG 6;337407;Kecamatan;SEMARANG SELATAN;FALSE
337406;DPRD KABUPATEN/KOTA;KOTA SEMARANG 6;337413;Kecamatan;SEMARANG BARAT;FALSE
337501;DPRD KABUPATEN/KOTA;KOTA PEKALONGAN 1;337501;Kecamatan;PEKALONGAN BARAT;FALSE
337502;DPRD KABUPATEN/KOTA;KOTA PEKALONGAN 2;337503;Kecamatan;PEKALONGAN UTARA;FALSE
337503;DPRD KABUPATEN/KOTA;KOTA PEKALONGAN 3;337502;Kecamatan;PEKALONGAN TIMUR;FALSE
337504;DPRD KABUPATEN/KOTA;KOTA PEKALONGAN 4;337504;Kecamatan;PEKALONGAN SELATAN;FALSE
337601;DPRD KABUPATEN/KOTA;KOTA TEGAL 1;337602;Kecamatan;TEGAL TIMUR;FALSE
337602;DPRD KABUPATEN/KOTA;KOTA TEGAL 2;337603;Kecamatan;TEGAL SELATAN;FALSE
337603;DPRD KABUPATEN/KOTA;KOTA TEGAL 3;337604;Kecamatan;MARGADANA;FALSE
337604;DPRD KABUPATEN/KOTA;KOTA TEGAL 4;337601;Kecamatan;TEGAL BARAT;FALSE
340001;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 1;3471;Kabupaten/Kota;KOTA YOGYAKARTA;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;3402;Pecahan Kabupaten/Kota;BANTUL A;TRUE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340203;Kecamatan;KRETEK;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340204;Kecamatan;PUNDONG;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340205;Kecamatan;BAMBANGLIPURO;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340209;Kecamatan;JETIS;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340210;Kecamatan;IMOGIRI;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340211;Kecamatan;DLINGO;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340212;Kecamatan;BANGUNTAPAN;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340213;Kecamatan;PLERET;FALSE
340002;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 2;340214;Kecamatan;PIYUNGAN;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;3402;Pecahan Kabupaten/Kota;BANTUL B;TRUE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340201;Kecamatan;SRANDAKAN;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340202;Kecamatan;SANDEN;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340206;Kecamatan;PANDAK;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340207;Kecamatan;PAJANGAN;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340208;Kecamatan;BANTUL;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340215;Kecamatan;SEWON;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340216;Kecamatan;KASIHAN;FALSE
340003;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 3;340217;Kecamatan;SEDAYU;FALSE
340004;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 4;3401;Kabupaten/Kota;KULON PROGO;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;3404;Pecahan Kabupaten/Kota;SLEMAN A;TRUE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340401;Kecamatan;GAMPING;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340402;Kecamatan;GODEAN;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340403;Kecamatan;MOYUDAN;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340404;Kecamatan;MINGGIR;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340405;Kecamatan;SEYEGAN;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340406;Kecamatan;MLATI;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340407;Kecamatan;DEPOK;FALSE
340005;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 5;340408;Kecamatan;BERBAH;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;3404;Pecahan Kabupaten/Kota;SLEMAN B;TRUE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340409;Kecamatan;PRAMBANAN;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340410;Kecamatan;KALASAN;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340411;Kecamatan;NGEMPLAK;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340412;Kecamatan;NGAGLIK;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340413;Kecamatan;SLEMAN;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340414;Kecamatan;TEMPEL;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340415;Kecamatan;TURI;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340416;Kecamatan;PAKEM;FALSE
340006;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 6;340417;Kecamatan;CANGKRINGAN;FALSE
340007;DPRD PROVINSI;DAERAH ISTIMEWA YOGYAKARTA 7;3403;Kabupaten/Kota;GUNUNGKIDUL;FALSE
340101;DPRD KABUPATEN/KOTA;KULON PROGO 1;340101;Kecamatan;TEMON;FALSE
340101;DPRD KABUPATEN/KOTA;KULON PROGO 1;340102;Kecamatan;WATES;FALSE
340101;DPRD KABUPATEN/KOTA;KULON PROGO 1;340103;Kecamatan;PANJATAN;FALSE
340102;DPRD KABUPATEN/KOTA;KULON PROGO 2;340107;Kecamatan;PENGASIH;FALSE
340102;DPRD KABUPATEN/KOTA;KULON PROGO 2;340108;Kecamatan;KOKAP;FALSE
340103;DPRD KABUPATEN/KOTA;KULON PROGO 3;340109;Kecamatan;GIRIMULYO;FALSE
340103;DPRD KABUPATEN/KOTA;KULON PROGO 3;340111;Kecamatan;SAMIGALUH;FALSE
340103;DPRD KABUPATEN/KOTA;KULON PROGO 3;340112;Kecamatan;KALIBAWANG;FALSE
340104;DPRD KABUPATEN/KOTA;KULON PROGO 4;340106;Kecamatan;SENTOLO;FALSE
340104;DPRD KABUPATEN/KOTA;KULON PROGO 4;340110;Kecamatan;NANGGULAN;FALSE
340105;DPRD KABUPATEN/KOTA;KULON PROGO 5;340104;Kecamatan;GALUR;FALSE
340105;DPRD KABUPATEN/KOTA;KULON PROGO 5;340105;Kecamatan;LENDAH;FALSE
340201;DPRD KABUPATEN/KOTA;BANTUL 1;340208;Kecamatan;BANTUL;FALSE
340201;DPRD KABUPATEN/KOTA;BANTUL 1;340215;Kecamatan;SEWON;FALSE
340202;DPRD KABUPATEN/KOTA;BANTUL 2;340212;Kecamatan;BANGUNTAPAN;FALSE
340202;DPRD KABUPATEN/KOTA;BANTUL 2;340214;Kecamatan;PIYUNGAN;FALSE
340203;DPRD KABUPATEN/KOTA;BANTUL 3;340210;Kecamatan;IMOGIRI;FALSE
340203;DPRD KABUPATEN/KOTA;BANTUL 3;340211;Kecamatan;DLINGO;FALSE
340203;DPRD KABUPATEN/KOTA;BANTUL 3;340213;Kecamatan;PLERET;FALSE
340204;DPRD KABUPATEN/KOTA;BANTUL 4;340203;Kecamatan;KRETEK;FALSE
340204;DPRD KABUPATEN/KOTA;BANTUL 4;340204;Kecamatan;PUNDONG;FALSE
340204;DPRD KABUPATEN/KOTA;BANTUL 4;340205;Kecamatan;BAMBANGLIPURO;FALSE
340204;DPRD KABUPATEN/KOTA;BANTUL 4;340209;Kecamatan;JETIS;FALSE
340205;DPRD KABUPATEN/KOTA;BANTUL 5;340201;Kecamatan;SRANDAKAN;FALSE
340205;DPRD KABUPATEN/KOTA;BANTUL 5;340202;Kecamatan;SANDEN;FALSE
340205;DPRD KABUPATEN/KOTA;BANTUL 5;340206;Kecamatan;PANDAK;FALSE
340205;DPRD KABUPATEN/KOTA;BANTUL 5;340207;Kecamatan;PAJANGAN;FALSE
340206;DPRD KABUPATEN/KOTA;BANTUL 6;340216;Kecamatan;KASIHAN;FALSE
340206;DPRD KABUPATEN/KOTA;BANTUL 6;340217;Kecamatan;SEDAYU;FALSE
340301;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 1;340301;Kecamatan;WONOSARI;FALSE
340301;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 1;340303;Kecamatan;PLAYEN;FALSE
340302;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 2;340302;Kecamatan;NGLIPAR;FALSE
340302;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 2;340304;Kecamatan;PATUK;FALSE
340302;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 2;340313;Kecamatan;NGAWEN;FALSE
340302;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 2;340314;Kecamatan;GEDANGSARI;FALSE
340303;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 3;340309;Kecamatan;KARANGMOJO;FALSE
340303;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 3;340310;Kecamatan;PONJONG;FALSE
340303;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 3;340312;Kecamatan;SEMIN;FALSE
340304;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 4;340307;Kecamatan;TEPUS;FALSE
340304;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 4;340308;Kecamatan;SEMANU;FALSE
340304;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 4;340311;Kecamatan;RONGKOP;FALSE
340304;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 4;340316;Kecamatan;GIRISUBO;FALSE
340305;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 5;340305;Kecamatan;PALIYAN;FALSE
340305;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 5;340306;Kecamatan;PANGGANG;FALSE
340305;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 5;340315;Kecamatan;SAPTOSARI;FALSE
340305;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 5;340317;Kecamatan;TANJUNGSARI;FALSE
340305;DPRD KABUPATEN/KOTA;GUNUNGKIDUL 5;340318;Kecamatan;PURWOSARI;FALSE
340401;DPRD KABUPATEN/KOTA;SLEMAN 1;340413;Kecamatan;SLEMAN;FALSE
340401;DPRD KABUPATEN/KOTA;SLEMAN 1;340414;Kecamatan;TEMPEL;FALSE
340401;DPRD KABUPATEN/KOTA;SLEMAN 1;340415;Kecamatan;TURI;FALSE
340402;DPRD KABUPATEN/KOTA;SLEMAN 2;340412;Kecamatan;NGAGLIK;FALSE
340402;DPRD KABUPATEN/KOTA;SLEMAN 2;340416;Kecamatan;PAKEM;FALSE
340402;DPRD KABUPATEN/KOTA;SLEMAN 2;340417;Kecamatan;CANGKRINGAN;FALSE
340403;DPRD KABUPATEN/KOTA;SLEMAN 3;340409;Kecamatan;PRAMBANAN;FALSE
340403;DPRD KABUPATEN/KOTA;SLEMAN 3;340410;Kecamatan;KALASAN;FALSE
340403;DPRD KABUPATEN/KOTA;SLEMAN 3;340411;Kecamatan;NGEMPLAK;FALSE
340404;DPRD KABUPATEN/KOTA;SLEMAN 4;340407;Kecamatan;DEPOK;FALSE
340404;DPRD KABUPATEN/KOTA;SLEMAN 4;340408;Kecamatan;BERBAH;FALSE
340405;DPRD KABUPATEN/KOTA;SLEMAN 5;340401;Kecamatan;GAMPING;FALSE
340405;DPRD KABUPATEN/KOTA;SLEMAN 5;340406;Kecamatan;MLATI;FALSE
340406;DPRD KABUPATEN/KOTA;SLEMAN 6;340402;Kecamatan;GODEAN;FALSE
340406;DPRD KABUPATEN/KOTA;SLEMAN 6;340403;Kecamatan;MOYUDAN;FALSE
340406;DPRD KABUPATEN/KOTA;SLEMAN 6;340404;Kecamatan;MINGGIR;FALSE
340406;DPRD KABUPATEN/KOTA;SLEMAN 6;340405;Kecamatan;SEYEGAN;FALSE
347101;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 1;347108;Kecamatan;MANTRIJERON;FALSE
347101;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 1;347109;Kecamatan;KRATON;FALSE
347101;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 1;347112;Kecamatan;MERGANGSAN;FALSE
347102;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 2;347106;Kecamatan;NGAMPILAN;FALSE
347102;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 2;347107;Kecamatan;WIROBRAJAN;FALSE
347102;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 2;347110;Kecamatan;GONDOMANAN;FALSE
347102;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 2;347111;Kecamatan;PAKUALAMAN;FALSE
347103;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 3;347101;Kecamatan;TEGALREJO;FALSE
347103;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 3;347102;Kecamatan;JETIS;FALSE
347103;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 3;347105;Kecamatan;GEDONGTENGEN;FALSE
347104;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 4;347103;Kecamatan;GONDOKUSUMAN;FALSE
347104;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 4;347104;Kecamatan;DANUREJAN;FALSE
347105;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 5;347113;Kecamatan;UMBULHARJO;FALSE
347105;DPRD KABUPATEN/KOTA;KOTA YOGYAKARTA 5;347114;Kecamatan;KOTAGEDE;FALSE
350001;DPRD PROVINSI;JAWA TIMUR 1;3578;Kabupaten/Kota;KOTA SURABAYA;FALSE
350002;DPRD PROVINSI;JAWA TIMUR 2;3515;Kabupaten/Kota;SIDOARJO;FALSE
350003;DPRD PROVINSI;JAWA TIMUR 3;3513;Kabupaten/Kota;PROBOLINGGO;FALSE
350003;DPRD PROVINSI;JAWA TIMUR 3;3514;Kabupaten/Kota;PASURUAN;FALSE
350003;DPRD PROVINSI;JAWA TIMUR 3;3574;Kabupaten/Kota;KOTA PROBOLINGGO;FALSE
350003;DPRD PROVINSI;JAWA TIMUR 3;3575;Kabupaten/Kota;KOTA PASURUAN;FALSE
350004;DPRD PROVINSI;JAWA TIMUR 4;3510;Kabupaten/Kota;BANYUWANGI;FALSE
350004;DPRD PROVINSI;JAWA TIMUR 4;3511;Kabupaten/Kota;BONDOWOSO;FALSE
350004;DPRD PROVINSI;JAWA TIMUR 4;3512;Kabupaten/Kota;SITUBONDO;FALSE
350005;DPRD PROVINSI;JAWA TIMUR 5;3508;Kabupaten/Kota;LUMAJANG;FALSE
350005;DPRD PROVINSI;JAWA TIMUR 5;3509;Kabupaten/Kota;JEMBER;FALSE
350006;DPRD PROVINSI;JAWA TIMUR 6;3507;Kabupaten/Kota;MALANG;FALSE
350006;DPRD PROVINSI;JAWA TIMUR 6;3573;Kabupaten/Kota;KOTA MALANG;FALSE
350006;DPRD PROVINSI;JAWA TIMUR 6;3579;Kabupaten/Kota;KOTA BATU;FALSE
350007;DPRD PROVINSI;JAWA TIMUR 7;3504;Kabupaten/Kota;TULUNGAGUNG;FALSE
350007;DPRD PROVINSI;JAWA TIMUR 7;3505;Kabupaten/Kota;BLITAR;FALSE
350007;DPRD PROVINSI;JAWA TIMUR 7;3572;Kabupaten/Kota;KOTA BLITAR;FALSE
350008;DPRD PROVINSI;JAWA TIMUR 8;3506;Kabupaten/Kota;KEDIRI;FALSE
350008;DPRD PROVINSI;JAWA TIMUR 8;3571;Kabupaten/Kota;KOTA KEDIRI;FALSE
350009;DPRD PROVINSI;JAWA TIMUR 9;3501;Kabupaten/Kota;PACITAN;FALSE
350009;DPRD PROVINSI;JAWA TIMUR 9;3502;Kabupaten/Kota;PONOROGO;FALSE
350009;DPRD PROVINSI;JAWA TIMUR 9;3503;Kabupaten/Kota;TRENGGALEK;FALSE
350009;DPRD PROVINSI;JAWA TIMUR 9;3520;Kabupaten/Kota;MAGETAN;FALSE
350009;DPRD PROVINSI;JAWA TIMUR 9;3521;Kabupaten/Kota;NGAWI;FALSE
350010;DPRD PROVINSI;JAWA TIMUR 10;3516;Kabupaten/Kota;MOJOKERTO;FALSE
350010;DPRD PROVINSI;JAWA TIMUR 10;3517;Kabupaten/Kota;JOMBANG;FALSE
350010;DPRD PROVINSI;JAWA TIMUR 10;3576;Kabupaten/Kota;KOTA MOJOKERTO;FALSE
350011;DPRD PROVINSI;JAWA TIMUR 11;3518;Kabupaten/Kota;NGANJUK;FALSE
350011;DPRD PROVINSI;JAWA TIMUR 11;3519;Kabupaten/Kota;MADIUN;FALSE
350011;DPRD PROVINSI;JAWA TIMUR 11;3577;Kabupaten/Kota;KOTA MADIUN;FALSE
350012;DPRD PROVINSI;JAWA TIMUR 12;3522;Kabupaten/Kota;BOJONEGORO;FALSE
350012;DPRD PROVINSI;JAWA TIMUR 12;3523;Kabupaten/Kota;TUBAN;FALSE
350013;DPRD PROVINSI;JAWA TIMUR 13;3524;Kabupaten/Kota;LAMONGAN;FALSE
350013;DPRD PROVINSI;JAWA TIMUR 13;3525;Kabupaten/Kota;GRESIK;FALSE
350014;DPRD PROVINSI;JAWA TIMUR 14;3526;Kabupaten/Kota;BANGKALAN;FALSE
350014;DPRD PROVINSI;JAWA TIMUR 14;3527;Kabupaten/Kota;SAMPANG;FALSE
350014;DPRD PROVINSI;JAWA TIMUR 14;3528;Kabupaten/Kota;PAMEKASAN;FALSE
350014;DPRD PROVINSI;JAWA TIMUR 14;3529;Kabupaten/Kota;SUMENEP;FALSE
350101;DPRD KABUPATEN/KOTA;PACITAN 1;350102;Kecamatan;PRINGKUKU;FALSE
350101;DPRD KABUPATEN/KOTA;PACITAN 1;350104;Kecamatan;PACITAN;FALSE
350102;DPRD KABUPATEN/KOTA;PACITAN 2;350101;Kecamatan;DONOROJO;FALSE
350102;DPRD KABUPATEN/KOTA;PACITAN 2;350103;Kecamatan;PUNUNG;FALSE
350103;DPRD KABUPATEN/KOTA;PACITAN 3;350107;Kecamatan;NAWANGAN;FALSE
350103;DPRD KABUPATEN/KOTA;PACITAN 3;350108;Kecamatan;BANDAR;FALSE
350104;DPRD KABUPATEN/KOTA;PACITAN 4;350106;Kecamatan;ARJOSARI;FALSE
350104;DPRD KABUPATEN/KOTA;PACITAN 4;350109;Kecamatan;TEGALOMBO;FALSE
350105;DPRD KABUPATEN/KOTA;PACITAN 5;350111;Kecamatan;NGADIROJO;FALSE
350105;DPRD KABUPATEN/KOTA;PACITAN 5;350112;Kecamatan;SUDIMORO;FALSE
350106;DPRD KABUPATEN/KOTA;PACITAN 6;350105;Kecamatan;KEBONAGUNG;FALSE
350106;DPRD KABUPATEN/KOTA;PACITAN 6;350110;Kecamatan;TULAKAN;FALSE
350201;DPRD KABUPATEN/KOTA;PONOROGO 1;350216;Kecamatan;BABADAN;FALSE
350201;DPRD KABUPATEN/KOTA;PONOROGO 1;350217;Kecamatan;PONOROGO;FALSE
